INFO - program start
INFO - get the start page to medicare australia
INFO - Wait until the element with the id appName is found
INFO - Element found
INFO - click on element
INFO - success
INFO - Find the dropdown for "Show" and select "services"
INFO - Find the dropdown for "as" and select "count"
INFO - Find the dropdown for "Report format" and select "by state (00)"
INFO - Finf the dropdown for "Time period" and select "in financial years"
INFO - Find the dropdown for "Start date" and select "July 202"
INFO - Find the dropdown for "End date" and select The last item
INFO - Click 'create report' button
INFO - All options successfully selected and report creation started
INFO - clean up csv
INFO - Start to get the subgroup links
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Convert to DataFrame
INFO -                          Group Subgroup  ITEMS      NSW     VIC     QLD      SA      WA    TAS    ACT     NT    TOTAL
0   I2 Computerised Tomography  3 Spine  56219       34      33      25       6      11      9      1      2      121
1   I2 Computerised Tomography  3 Spine  56220   40,213  26,534  28,229   8,503  10,922  2,019  1,119    550  118,089
2   I2 Computerised Tomography  3 Spine  56221    5,935   4,360   4,979   1,306   2,239    311    197     77   19,404
3   I2 Computerised Tomography  3 Spine  56223  116,611  83,134  84,955  27,670  36,105  5,253  3,269  1,373  358,370
4   I2 Computerised Tomography  3 Spine  56224      516     229     155      20      50      7      3      2      982
5   I2 Computerised Tomography  3 Spine  56225      127      77      90      23      18     12      3      5      355
6   I2 Computerised Tomography  3 Spine  56226    1,700     506     640     146     149     54     18      7    3,220
7   I2 Computerised Tomography  3 Spine  56233   12,445   8,213   9,507   2,450   3,200    571    353    191   36,930
8   I2 Computerised Tomography  3 Spine  56234      394     259     154      14      63     23      7      0      914
9   I2 Computerised Tomography  3 Spine  56237    4,603   2,582   1,854     765     373    255     97     52   10,581
10  I2 Computerised Tomography  3 Spine  56238       91     105      55       5       8      2      2      7      275
INFO - write into the csv
INFO - Switch back to the main page
INFO - Wait for the main page to load
INFO - Execute JavaScript code that invokes the function present in the href attribute
INFO - Extract group and subgroup information
INFO - set header:
INFO - Prepare a list to hold all rows
INFO - For each pair of rows, extract all the th and td elements
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Convert to DataFrame
INFO -                         Group                   Subgroup  ITEMS     NSW     VIC  ...      WA    TAS    ACT     NT    TOTAL
0  I2 Computerised Tomography  4 Chest and Upper Abdomen  56301  81,086  68,049  ...  38,696  4,277  3,459  1,297  269,832
1  I2 Computerised Tomography  4 Chest and Upper Abdomen  56307  54,156  32,127  ...   9,401  2,844  3,644  1,053  147,080

[2 rows x 12 columns]
INFO - write into the csv
INFO - Switch back to the main page
INFO - Wait for the main page to load
INFO - Execute JavaScript code that invokes the function present in the href attribute
INFO - Extract group and subgroup information
INFO - set header:
INFO - Prepare a list to hold all rows
INFO - For each pair of rows, extract all the th and td elements
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
INFO - Add this new row to the rows list
INFO - Convert to DataFrame
INFO -                         Group              Subgroup  ITEMS     NSW     VIC     QLD     SA     WA    TAS    ACT   NT   TOTAL
0  I2 Computerised Tomography  5 Upper Abdomen Only  56401   2,774   1,784   1,796  1,062    830    178    127   58   8,609
1  I2 Computerised Tomography  5 Upper Abdomen Only  56407   3,215   3,020   2,352    245  1,240    124    114   30  10,340
2  I2 Computerised Tomography  5 Upper Abdomen Only  56409  21,161  16,913  14,611  4,403  5,500  1,193  1,195  210  65,186
3  I2 Computerised Tomography  5 Upper Abdomen Only  56412  10,699   4,930  23,877  2,570  1,512  1,642    677   92  45,999
INFO - write into the csv
INFO - Switch back to the main page
INFO - Wait for the main page to load
INFO - Execute JavaScript code that invokes the function present in the href attribute
INFO - Extract group and subgroup information
INFO - set header:
INFO - Prepare a list to hold all rows
INFO - For each pair of rows, extract all the th and td elements
INFO - Extract the td elements from the first row of the pair
INFO - Check if the second row exists
INFO - Extract the th elements from the second row of the pair
INFO - Special case for Group: I2 Computerised Tomography, Subgroup:
INFO - Create a new row with group, subgroup, th values from second row
